------------------------------------------------------------------------------
RESULTS FOR THE UNIFORMITY OF P-VALUES AND THE PROPORTION OF PASSING SEQUENCES
------------------------------------------------------------------------------
   generator is <C:\Users\Admin-desuu\IdeaProjects\university-diploma\src\main\resources\encrypted\des\text\8.txt>
------------------------------------------------------------------------------
 C1  C2  C3  C4  C5  C6  C7  C8  C9 C10  P-VALUE  PROPORTION  STATISTICAL TEST
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0 100   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  6  11  12  12  11  15   8  11   6   8  0.574903   1.000    OverlappingTemplate
 11   4  14  12  11  16   5  10   7  10  0.171867   0.990    Universal
 18  10  11  12   8   5   4  12   8  12  0.102526   0.970    ApproximateEntropy
  3   7   5   2   8  10   4   7   7   3  0.171867   1.000    RandomExcursions
  5   6   6   6   2   5  10   9   4   3  0.236810   1.000    RandomExcursions
  5   7  12   6   5   4   3   3   2   9  0.040108   0.982    RandomExcursions
  5   8   7   3   9   5   7   7   3   2  0.289667   0.964    RandomExcursions
  4   4  10   3   6   8   6   6   2   7  0.262249   1.000    RandomExcursions
  6  10   4   4   2   6   7   5   7   5  0.419021   0.964    RandomExcursions
  6   8   4   3   5   9   2   5   7   7  0.383827   0.964    RandomExcursions
  4   6   3   6   7   4   4  10   8   4  0.383827   0.964    RandomExcursions
  3   3   7   4   7   7   7   6   6   6  0.779188   1.000    RandomExcursionsVariant
  4   6   4   7   4   5   6   3  10   7  0.494392   1.000    RandomExcursionsVariant
  4   8   2   6   5   5   5   7  11   3  0.171867   0.982    RandomExcursionsVariant
  7   4   3   4   5  10   9   9   2   3  0.066882   0.982    RandomExcursionsVariant
  6   5   4   7   5   9   6   5   5   4  0.851383   1.000    RandomExcursionsVariant
  5   5   6   8   3   4   4   6   7   8  0.739918   1.000    RandomExcursionsVariant
  3   8   7   4   4   4   7   8   6   5  0.657933   1.000    RandomExcursionsVariant
  4   5   5   8   6   7   6   5   4   6  0.935716   1.000    RandomExcursionsVariant
  2   4   8  11   6   7   6   3   4   5  0.153763   1.000    RandomExcursionsVariant
  6   3   5   6   7   7   5  12   4   1  0.066882   1.000    RandomExcursionsVariant
  7   4   7   3   3   5   7   6   5   9  0.574903   0.982    RandomExcursionsVariant
  7   7   2   4   6   3   5   6   5  11  0.213309   0.964    RandomExcursionsVariant
  5   4   4   7   9   3   6   6   7   5  0.699313   0.982    RandomExcursionsVariant
  4   5   4   6   5   6   6  10   7   3  0.574903   0.982    RandomExcursionsVariant
  4   6   6   4   5   7   5   4   6   9  0.816537   0.982    RandomExcursionsVariant
  5   3   7   6   8   2   4  10   4   7  0.236810   0.964    RandomExcursionsVariant
  5   6   5   4   8   4   2   6  12   4  0.108791   0.964    RandomExcursionsVariant
  4   7   6   1   7   2   7   7  12   3  0.023545   0.964    RandomExcursionsVariant
  5   8  17   7  16  12   8  12   7   8  0.096578   0.990    Serial
  9   6  11  15   9   8   9  12  13   8  0.678686   0.990    Serial
 17   7  10   9  11   5  13  11   8   9  0.350485   1.000    LinearComplexity

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Мінімальне прохідне значення для кожного статистичного тесту, за винятком
тестів random excursion (variant) приблизно = 0.960

Мінімальне прохідне значення для тестів random excursion (variant)
приблизно = 0.946
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
