------------------------------------------------------------------------------
RESULTS FOR THE UNIFORMITY OF P-VALUES AND THE PROPORTION OF PASSING SEQUENCES
------------------------------------------------------------------------------
   generator is <C:\Users\Admin-desuu\IdeaProjects\university-diploma\src\main\resources\encrypted\des\text\5.txt>
------------------------------------------------------------------------------
 C1  C2  C3  C4  C5  C6  C7  C8  C9 C10  P-VALUE  PROPORTION  STATISTICAL TEST
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0   0   0   0   0 100   0   0  0.000000   1.000 *  NonOverlappingTemplate
 12   9  17  10  13  10   9   5   3  12  0.115387   0.970    OverlappingTemplate
  5   9   9  15  11   8  11  14  10   8  0.554420   0.990    Universal
  9  14   8  12   8   6   7  24   7   5  0.000818   0.990    ApproximateEntropy
  5   4   7   2   7   5   5   5   2   3  0.559523   1.000    RandomExcursions
  5   3   4   6   6   7   5   4   1   4  0.611108   1.000    RandomExcursions
  5   5   7   6   4   2   3   4   5   4  0.811993   1.000    RandomExcursions
  4   2   5   5   5   6   5   3   8   2  0.509162   1.000    RandomExcursions
  1   2   4   2   9   4   5   7   4   7  0.084294   1.000    RandomExcursions
  3   4   3   2   4   6   8   4   7   4  0.460664   0.978    RandomExcursions
  3   5   4   4   7   2   4   5   6   5  0.811993   0.978    RandomExcursions
  7   1   3   6   2   5   6   7   3   5  0.293235   0.978    RandomExcursions
  4   7   1   6   3   4   3   3   5   9  0.174249   1.000    RandomExcursionsVariant
  5   6   5   3   2   4   4   5   2   9  0.330628   1.000    RandomExcursionsVariant
 10   1   5   1   8   3   4   4   6   3  0.023149   1.000    RandomExcursionsVariant
  7   3   7   6   6   5   3   1   6   1  0.174249   1.000    RandomExcursionsVariant
  7   5   8   6   3   2   1   4   5   4  0.258961   1.000    RandomExcursionsVariant
  9   4   7   4   2   4   3   5   2   5  0.258961   1.000    RandomExcursionsVariant
  8   4   6   4   5   2   4   4   3   5  0.663130   1.000    RandomExcursionsVariant
  6   5   6   4   5   2   5   2   2   8  0.371101   1.000    RandomExcursionsVariant
  5   7   4   5   3   2   6   4   5   4  0.811993   1.000    RandomExcursionsVariant
  4   3   8   5   4   5   5   6   0   5  0.330628   1.000    RandomExcursionsVariant
  4   2   4   7   6   5   4   2   6   5  0.663130   1.000    RandomExcursionsVariant
  2   5   5   5   5   3   3   5   7   5  0.811993   1.000    RandomExcursionsVariant
  0   5   5   6   2   5   6   7   4   5  0.330628   1.000    RandomExcursionsVariant
  2   3   3   3   7   5   1   8   6   7  0.131500   1.000    RandomExcursionsVariant
  1   3   2   2   4  11   2   8   6   6  0.004715   1.000    RandomExcursionsVariant
  0   2   4   1   7   3   6   9   5   8  0.011585   1.000    RandomExcursionsVariant
  0   3   4   4   1   5   4   6   8  10  0.013808   1.000    RandomExcursionsVariant
  1   5   1   4   1   2   8  10   8   5  0.002707   1.000    RandomExcursionsVariant
  6   4  16  10  16  10  15   7   7   9  0.051942   1.000    Serial
  9  10  12   9  15   7  14   9   9   6  0.595549   0.990    Serial
 11   9   8  13   3  15  10   9   9  13  0.350485   0.990    LinearComplexity

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Мінімальне прохідне значення для кожного статистичного тесту, за винятком
тестів random excursion (variant) приблизно = 0.960

Мінімальне прохідне значення для тестів random excursion (variant)
приблизно = 0.933
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
