------------------------------------------------------------------------------
RESULTS FOR THE UNIFORMITY OF P-VALUES AND THE PROPORTION OF PASSING SEQUENCES
------------------------------------------------------------------------------
   generator is <C:\Users\Admin-desuu\IdeaProjects\university-diploma\src\main\resources\encrypted\des\text\2.txt>
------------------------------------------------------------------------------
 C1  C2  C3  C4  C5  C6  C7  C8  C9 C10  P-VALUE  PROPORTION  STATISTICAL TEST
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0 100   0   0   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
 16   6  12  13   8   5  11   8   7  14  0.191687   0.970    OverlappingTemplate
100   0   0   0   0   0   0   0   0   0  0.000000   0.000 ** Universal
 10  12  10   9   5   9  11  12  15   7  0.637119   0.990    ApproximateEntropy
  4   4   2   0   2   3   1   4   2   2  0.437274   0.958    RandomExcursions
  5   1   1   1   3   2   2   2   5   2  0.275709   0.958    RandomExcursions
  2   1   4   5   3   2   1   2   4   0  0.213309   0.958    RandomExcursions
  3   3   1   1   2   3   5   2   1   3  0.534146   1.000    RandomExcursions
  4   1   2   2   3   1   4   4   2   1  0.534146   1.000    RandomExcursions
  1   1   1   0   6   3   3   3   2   4  0.090936   1.000    RandomExcursions
  3   2   4   3   2   1   0   3   3   3  0.637119   0.917    RandomExcursions
  2   2   5   2   2   1   3   3   1   3  0.637119   1.000    RandomExcursions
  2   4   2   2   1   1   4   2   2   4  0.637119   1.000    RandomExcursionsVariant
  2   5   1   3   0   2   2   4   3   2  0.350485   1.000    RandomExcursionsVariant
  3   4   1   2   1   3   1   0   6   3  0.090936   1.000    RandomExcursionsVariant
  2   3   2   2   1   2   2   4   4   2  0.834308   1.000    RandomExcursionsVariant
  2   3   0   0   5   1   3   6   1   3  0.025193   1.000    RandomExcursionsVariant
  3   2   2   2   2   1   3   1   3   5  0.637119   1.000    RandomExcursionsVariant
  1   3   1   3   2   4   3   0   2   5  0.275709   1.000    RandomExcursionsVariant
  1   3   1   2   1   4   3   3   2   4  0.637119   1.000    RandomExcursionsVariant
  2   1   4   5   1   2   2   2   2   3  0.534146   1.000    RandomExcursionsVariant
  3   2   4   3   1   3   1   1   4   2  0.637119   1.000    RandomExcursionsVariant
  2   4   4   2   2   2   3   2   3   0  0.637119   1.000    RandomExcursionsVariant
  1   5   2   7   3   1   0   0   2   3  0.006196   1.000    RandomExcursionsVariant
  3   1   1   6   3   2   3   2   0   3  0.162606   1.000    RandomExcursionsVariant
  3   1   2   3   1   4   5   2   2   1  0.437274   1.000    RandomExcursionsVariant
  2   0   5   2   3   2   2   4   0   4  0.162606   1.000    RandomExcursionsVariant
  2   3   2   4   3   0   4   0   3   3  0.350485   1.000    RandomExcursionsVariant
  1   4   1   2   5   3   2   3   2   1  0.437274   1.000    RandomExcursionsVariant
  1   3   2   1   4   5   2   3   0   3  0.275709   1.000    RandomExcursionsVariant
  8  18   4  11  13  12   7  11   6  10  0.108791   0.980    Serial
 15   7  11  10  15   6  13   6  11   6  0.224821   0.990    Serial
 10   9  11  13   6  10  12  10  10   9  0.955835   0.990    LinearComplexity

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Мінімальне прохідне значення для кожного статистичного тесту, за винятком
тестів random excursion (variant) приблизно = 0.960

Мінімальне прохідне значення для тестів random excursion (variant)
приблизно = 0.917
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
