------------------------------------------------------------------------------
RESULTS FOR THE UNIFORMITY OF P-VALUES AND THE PROPORTION OF PASSING SEQUENCES
------------------------------------------------------------------------------
   generator is <C:\Users\Admin-desuu\IdeaProjects\university-diploma\src\main\resources\encrypted\des\text\6.txt>
------------------------------------------------------------------------------
 C1  C2  C3  C4  C5  C6  C7  C8  C9 C10  P-VALUE  PROPORTION  STATISTICAL TEST
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
  0   0   0 100   0   0   0   0   0   0  0.000000   1.000 *  NonOverlappingTemplate
 12  13  10   5  10   8  14   9   7  12  0.616305   0.990    OverlappingTemplate
 14  10  14   7  12   7  10   6  13   7  0.455937   0.980    Universal
 10  11  10   7  11  10   8   7  10  16  0.739918   1.000    ApproximateEntropy
  6   5   4   8   7   2   5   8   6   2  0.474986   0.962    RandomExcursions
  6   3   8   7   5   4   5   4   3   8  0.678686   1.000    RandomExcursions
  5   3   5   5   6   5   9   6   6   3  0.798139   0.981    RandomExcursions
  3   4   7   2   6   5   6   8   8   4  0.554420   0.981    RandomExcursions
  7   1   4   3   4  11   1   7   8   7  0.025193   1.000    RandomExcursions
  6   6   4   3   5   5   3   9   7   5  0.719747   1.000    RandomExcursions
  6   2   2   6   6   2   9   3   9   8  0.090936   0.962    RandomExcursions
  8   3   4   5   7   5   5   2   9   5  0.474986   0.981    RandomExcursions
  4   5   3   8   5   4   4   8   6   6  0.798139   1.000    RandomExcursionsVariant
  6   3   1   5   6   8   4   5   8   7  0.437274   1.000    RandomExcursionsVariant
  7   3   1   2   6   6   6   8  10   4  0.115387   1.000    RandomExcursionsVariant
  6   3   2   5   2   6   7   6   7   9  0.366918   1.000    RandomExcursionsVariant
  3   6   4   3   3   7   8   3   9   7  0.334538   1.000    RandomExcursionsVariant
  3   5   3   5   5   7  10   5   6   4  0.554420   1.000    RandomExcursionsVariant
  6   2   4   6   6   9   2   6   7   5  0.474986   0.962    RandomExcursionsVariant
  7   3   6   5   2   4   6   5   7   8  0.678686   0.962    RandomExcursionsVariant
  5   2   9   5   2   7   3   6   6   8  0.304126   1.000    RandomExcursionsVariant
  4   3  10   2   6   8   5   6   6   3  0.275709   1.000    RandomExcursionsVariant
  5   6   3   3   5   4   6   6   7   8  0.834308   1.000    RandomExcursionsVariant
  2   7   3   5   9   3   4  11   4   5  0.090936   1.000    RandomExcursionsVariant
  5   5   9   6   3   5   6   4   6   4  0.834308   1.000    RandomExcursionsVariant
  7   6   8   4   6   7   3   1   5   6  0.514124   1.000    RandomExcursionsVariant
  5   6   6   4   6   6   0   5  11   4  0.145326   1.000    RandomExcursionsVariant
  5   5   3   4  11   8   3   3   7   4  0.181557   1.000    RandomExcursionsVariant
  6   2   6   6   8   4   8   3   5   5  0.637119   1.000    RandomExcursionsVariant
  6   3   4   9   4   8   4   7   5   3  0.514124   1.000    RandomExcursionsVariant
 12   7   3   5   7  14  14  12  11  15  0.071177   1.000    Serial
  7  12   9   3  11  11  13  12  10  12  0.514124   0.980    Serial
 11   5  13   6  12   6  11  12  13  11  0.474986   1.000    LinearComplexity

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Мінімальне прохідне значення для кожного статистичного тесту, за винятком
тестів random excursion (variant) приблизно = 0.960

Мінімальне прохідне значення для тестів random excursion (variant)
приблизно = 0.943
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
